feat_mean,feat_std,feat_min,feat_max,feat_median,feat_skew,feat_kurt,feat_energy,feat_zcr,Activity
-0.3205679370599645,0.4449966157695419,-1.0,0.95062198,-0.34218042,0.5342173241223844,-0.2919131320344497,0.3007857903172267,0.2357142857142857,0
-0.32981066473730836,0.4576488681576984,-1.0,0.96137323,-0.33391316,0.5005818594222082,-0.3683157073380081,0.3182175611004877,0.26785714285714285,0
-0.31774015842311976,0.44639057787252756,-1.0,0.96082418,-0.31828091,0.4649393312007163,-0.34325790055266303,0.30022335628811814,0.2785714285714286,0
-0.33209124773328014,0.45423861611894856,-1.0,0.95752574,-0.34385049,0.4919008943537318,-0.3684748896565444,0.316617317194704,0.275,0
-0.3408938804429765,0.4578026272401513,-1.0,0.95752574,-0.3743507,0.5520673549961868,-0.34902567770681836,0.3257918832314557,0.275,0
-0.35558352163987517,0.4498724617168812,-1.0,0.95958635,-0.37027793,0.583470183509374,-0.28780474507491194,0.32882487267302246,0.25357142857142856,0
-0.37308955880942934,0.45747092863823324,-1.0,0.96916804,-0.4,0.6165328318953475,-0.21941614281963817,0.3484754694417425,0.23214285714285715,0
-0.3657369222352585,0.4556566067257097,-1.0,0.96936324,-0.39066798,0.5965556876117296,-0.2768740826985221,0.3413864395389075,0.24642857142857144,0
-0.3536052039062392,0.45274780647560053,-1.0,0.96544132,-0.38627231,0.6227219512045973,-0.23100944930074752,0.3300172164980404,0.25,0
-0.33167312748894817,0.4601955522601788,-1.0,0.96535582,-0.35608264,0.5329384467788759,-0.37772528666530736,0.3217870098183516,0.275,0
-0.3380661604787882,0.45245105804256863,-1.0,0.96535582,-0.36496096,0.5585680598383406,-0.3690282645398577,0.3190006887847095,0.26071428571428573,0
-0.35336042324301253,0.4521319832603476,-1.0,0.96514254,-0.37971119,0.5581764801658589,-0.29245171607259524,0.3292869190014157,0.2392857142857143,0
-0.37032326412156885,0.4627463201449135,-1.0,0.93229428,-0.41368189,0.6603315830726768,-0.3260042206501823,0.35127347675731196,0.2392857142857143,2
-0.33843993526684535,0.46117174934181443,-1.0,0.94706198,-0.36346955,0.547320334656286,-0.3073556468891412,0.32722097217441565,0.2392857142857143,2
-0.3089223324479859,0.45287789803504896,-1.0,0.97222546,-0.31586643,0.43462627922318614,-0.4049863875456734,0.3005313980137484,0.26785714285714285,2
-0.31507817588770043,0.45206222725565937,-1.0,0.95943412,-0.34007341,0.5130639720853031,-0.30507621526647855,0.30363451423206783,0.29285714285714287,2
-0.31321678137504433,0.46198721243012497,-1.0,0.95898424,-0.35999166,0.4710187781839408,-0.4486412350267246,0.3115369365838999,0.3142857142857143,2
-0.2707544995401067,0.4603723229107225,-1.0,0.97504002,-0.25691745,0.3234355820596446,-0.45068262461244224,0.2852506747234283,0.3357142857142857,2
-0.2810711542082709,0.4510899313413355,-1.0,0.96170733,-0.2912294,0.4143236394692593,-0.38124757496701145,0.28248311988550073,0.30714285714285716,2
-0.3331856432850269,0.46332679085842093,-1.0,0.98471866,-0.37276562,0.5548020525537126,-0.4184705440185188,0.32568438801841987,0.2642857142857143,2
-0.34018527372511576,0.47238388791977953,-1.0,0.9623019,-0.38418749,0.6212387261282479,-0.35281595465411897,0.33887255802563904,0.22142857142857142,2
-0.20645212403422467,0.44902307232725786,-1.0,0.97719878,-0.20415478,0.3055684237699898,-0.5149986414581744,0.24424419900045263,0.36428571428571427,2
-0.25916463637415343,0.4590437599136769,-1.0,0.92900964,-0.26009906,0.36857949381106664,-0.48414493842200823,0.2778874822626323,0.34285714285714286,2
-0.21884144840285216,0.4432297919440216,-1.0,0.94470535,-0.23985956,0.32801943179423987,-0.42090965556530646,0.2443442280057989,0.38571428571428573,2
-0.23546806646978602,0.45396461675522054,-1.0,0.98074487,-0.23243709,0.31307525251043833,-0.44564177057060617,0.2615290835927337,0.4035714285714286,2
-0.2722336226989155,0.4450837216483045,-1.0,0.94422757,-0.29696341,0.4483521744164057,-0.36661588153038727,0.272210664604081,0.38571428571428573,2
-0.29503728005557944,0.45747949504131025,-1.0,0.94422757,-0.28995509,0.4343062843678264,-0.35065915653603597,0.2963344850058465,0.32857142857142857,2
-0.2721418636308734,0.44054587488385805,-1.0,0.94463079,-0.30962989,0.494372880102268,-0.35186754504649986,0.26814186181766847,0.3392857142857143,2
-0.288803158151337,0.4627293641387127,-1.0,0.97897937,-0.2947701,0.41585586586068274,-0.5090220106373033,0.2975257285944035,0.31785714285714284,2
-0.329682861209091,0.46452564751339265,-1.0,0.98528388,-0.35757604,0.5513383926638818,-0.3697042764046454,0.3244748661727498,0.2892857142857143,2
-0.30686317171418875,0.4632137457345301,-1.0,0.93689866,-0.35373713,0.5690446580365909,-0.3588726898861063,0.30873198039190597,0.2857142857142857,2
-0.2801974791142424,0.4431954591956564,-1.0,0.95216144,-0.28939247,0.45063335653065123,-0.30309610629505945,0.2749328423536248,0.3142857142857143,2
-0.2623983649411764,0.4441500420781288,-1.0,0.92813939,-0.24419629,0.3024085553344023,-0.4101191231707544,0.2661221618018067,0.36428571428571427,2
-0.30444957873284284,0.4410178455824102,-1.0,0.90854443,-0.32440434,0.5000759732714795,-0.32248161297841804,0.2871862861127562,0.28214285714285714,2
-0.3399462597581198,0.450279487434567,-1.0,0.93019322,-0.35444921,0.5181802857607049,-0.3244915205746768,0.31831507632787176,0.24285714285714285,2
-0.3424861429516936,0.4581565353636532,-1.0,0.94962239,-0.35889557,0.6029973655017897,-0.3261202237915448,0.32720416901035443,0.25,2
-0.34571265214171115,0.45868608557172225,-1.0,0.96732303,-0.38846376,0.632051911082771,-0.21880806109463347,0.3299101629479651,0.25,2
-0.4149450528167559,0.48501174934799046,-1.0,0.98651233,-0.50002063,0.7683324041535536,-0.1995771265058064,0.4074157938626988,0.24642857142857144,1
-0.42246040792923367,0.48788310502865667,-1.0,0.93183045,-0.52880894,0.7605972692541865,-0.31133004983741674,0.4165027204401377,0.2392857142857143,1
-0.426081073997326,0.477448436663711,-1.0,0.91617452,-0.52451544,0.7151179983176134,-0.38266305115481414,0.4095020912913367,0.25,1
-0.38739810130909047,0.47694772605999125,-1.0,0.91698645,-0.47592801,0.6462311080025113,-0.4238975215497507,0.3775564222916851,0.28214285714285714,1
-0.39406980962388594,0.48247706647013083,-1.0,0.91968631,-0.46003411,0.6921591751054623,-0.35842999710049384,0.38807513452662873,0.26071428571428573,1
-0.41212176749875196,0.48064585884058664,-1.0,0.91986778,-0.51440119,0.7599989765316519,-0.3168203991566658,0.400864792866901,0.2642857142857143,1
-0.4083167495216936,0.4815396107252842,-1.0,0.91986778,-0.48184059,0.6845375756099997,-0.4107399744953004,0.39860296463741945,0.25357142857142856,1
-0.40403861068074876,0.48734677786540365,-1.0,0.98410874,-0.46204655,0.6991332726679711,-0.36555179595436194,0.40075408081662073,0.2392857142857143,1
-0.4065105930907309,0.4883794106898364,-1.0,0.99209148,-0.48902634,0.7198524636747472,-0.29511850435263387,0.4037653110807297,0.23214285714285715,1
-0.419521982631194,0.4917219599249818,-1.0,0.91637494,-0.52160775,0.7411545933503844,-0.34583136814607807,0.41778917978327357,0.26071428571428573,1
-0.40612879002472413,0.48427240913364783,-1.0,0.90041159,-0.47638095,0.6804676211439541,-0.41931514691206084,0.399460360335054,0.2785714285714286,1
-0.4027444105495545,0.4765289230752229,-1.0,0.9062551,-0.46382681,0.6561679615441969,-0.41014755642742884,0.3892828747561398,0.28214285714285714,1
-0.44021313654456323,0.4772790888835261,-1.0,0.90859114,-0.53499132,0.8133268273729711,-0.2233610623821729,0.421582934271891,0.25357142857142856,1
-0.42674521541711236,0.4747690863274788,-1.0,0.90859114,-0.49124717,0.7329436988928573,-0.35275540331676103,0.40751716421362655,0.24642857142857144,1
-0.425139530605615,0.49620177497146445,-1.0,0.91063928,-0.51973982,0.7803862159211195,-0.3368570519378249,0.42695982196839477,0.2714285714285714,1
-0.45028282012477727,0.5027845985044355,-1.0,0.97446978,-0.6007909,0.858503462598962,-0.2162955425865345,0.45554697059278887,0.25357142857142856,1
-0.4521092810014259,0.4960481884400456,-1.0,0.90340838,-0.60318198,0.8498229070395388,-0.27052733672122153,0.4504666072222774,0.24642857142857144,1
-0.42522251762212143,0.49961566328862694,-1.0,0.98684675,-0.53653192,0.7982042831433008,-0.29418574396993336,0.43043000049622987,0.26785714285714285,1
-0.40712955519376104,0.49490489667462445,-1.0,0.91477593,-0.47530596,0.7116296199398249,-0.4233903260993208,0.4106853314647907,0.2642857142857143,1
-0.4059091811388595,0.490523972400697,-1.0,0.90310935,-0.48524201,0.7199718293048354,-0.36622195274699454,0.4053760308325791,0.275,1
-0.40557739149839594,0.4844382813589558,-1.0,0.90310935,-0.47709427,0.6701835457860613,-0.46055126044884664,0.3991734689406615,0.275,1
-0.43314085358342275,0.47477652075619203,-1.0,0.9053845,-0.51484455,0.7960973344877711,-0.21810757612511678,0.41302374370433054,0.25,1
-0.43440281030944766,0.4721508991381398,-1.0,0.90409427,-0.52564186,0.7920232133948331,-0.22712896716700115,0.4116322731616998,0.25357142857142856,1
-0.4141625970547236,0.4766102298475449,-1.0,0.90283853,-0.48658975,0.7520580830178669,-0.2758478514879412,0.398687967994443,0.2642857142857143,1
-0.4292065233877008,0.4908959153361696,-1.0,0.9748135,-0.50814712,0.761267454463189,-0.3156669298737045,0.4251970394122924,0.22857142857142856,1
-0.41274938081336915,0.4820688787631908,-1.0,0.96284575,-0.49292292,0.7724082298556281,-0.2682063846857017,0.4027524552338198,0.23214285714285715,1
-0.6202312835678974,0.5639121165788378,-1.0,0.99556234,-0.95238451,1.3897576000052438,0.6942756346765826,0.7026837203407055,0.20357142857142857,4
-0.6485245716743137,0.5248560286557911,-1.0,0.99383798,-0.97734139,1.401162825315486,0.9395032307789415,0.6960579708816802,0.18928571428571428,4
-0.6403393407444562,0.5335982238754369,-1.0,0.99383798,-0.98400442,1.3207144175709686,0.6384889434744689,0.6947615358280655,0.20357142857142857,4
-0.6397524514852055,0.5239933499919398,-1.0,0.99231798,-0.97523929,1.3095522632808878,0.6467336720411709,0.6838522300171055,0.18214285714285713,4
-0.6439457783197327,0.5203834225991403,-1.0,0.99615137,-0.97283085,1.3719085927552568,0.8572581510302055,0.6854650719318015,0.20714285714285716,4
-0.6413315024234225,0.5277318600755121,-1.0,0.99901425,-0.97828744,1.314585283674654,0.6244283965954613,0.6898070121394443,0.19285714285714287,4
-0.6391254608405345,0.5439716454968949,-1.0,0.99586787,-0.98789612,1.299495449697086,0.4375966375124891,0.7043865057992256,0.18214285714285713,4
-0.6614685839440287,0.526478859946827,-1.0,0.99870484,-0.99413189,1.388890759669428,0.7903364117227158,0.7147206775158289,0.16428571428571428,4
-0.6477200726024955,0.5342073330089784,-1.0,0.99539565,-0.99038262,1.325767002212701,0.5497844679340962,0.704918767092748,0.17142857142857143,4
-0.6426833874662389,0.5384324785591336,-1.0,0.99440081,-0.98938268,1.297160473110084,0.4341116186928282,0.7029514704924112,0.17857142857142858,4
